Age,Income,Children,Tenure,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_NeverMarried,Marital_Separated,Marital_Widowed
25,63134.48,1,7.336939062,12.73517485,0,1,0,0,0,0,0,0,0,1,0,3,3,4,6,6,5,2,4,1,0,1,0,0,0
42,18470.04,0,21.04742054,6.683151371,0,0,0,1,1,0,1,0,0,0,1,5,6,5,6,5,5,8,5,1,0,1,0,0,0
66,23711.3,1,5.136076177,17.11399723,0,0,0,1,1,0,1,0,1,1,1,5,5,5,4,6,4,4,5,0,0,0,0,0,1
51,16425.42,3,11.80801038,5.55213244,1,0,0,1,1,1,0,1,1,0,0,6,6,5,6,5,8,6,6,1,0,0,0,1,0
75,25044.85,2,1.548600048,9.368606843,0,0,0,1,0,0,1,1,0,1,1,5,6,7,7,5,7,8,5,1,0,1,0,0,0
35,46120.62,3,3.508552886,11.33498823,0,1,0,1,0,0,0,1,0,1,1,5,5,6,7,4,6,7,8,1,0,0,0,1,0
47,80667.11,2,11.30820237,8.78020639,0,0,0,1,1,0,1,1,1,0,0,7,6,5,5,5,6,5,6,1,0,0,0,1,0
39,14970.89,3,18.36209103,14.75151191,0,0,0,1,1,1,1,0,0,0,0,6,5,5,6,6,4,5,5,0,0,0,0,1,0
71,24059.17,10,3.105986433,8.560005549,0,1,0,1,0,0,1,0,0,1,1,6,6,6,4,6,5,5,6,0,0,0,0,0,0
58,13157.91,1,11.71117991,10.58651971,0,1,0,1,0,0,1,1,1,0,1,6,6,5,7,5,6,7,6,1,0,0,0,0,0
71,82960.42,5,4.589210527,9.885701354,1,1,1,1,0,1,0,0,1,0,0,6,6,5,7,6,6,6,5,1,0,0,0,0,1
24,118120.16,4,11.58448327,12.61644158,1,1,0,1,1,1,1,0,1,0,1,4,5,4,8,6,4,5,5,1,0,0,0,1,0
43,3949.33,2,5.810822315,13.98169147,1,0,0,1,0,1,0,0,0,0,0,5,5,5,6,5,7,6,5,0,0,0,0,0,0
41,20881.22,1,7.00096668,6.312280543,0,0,0,1,1,1,0,0,0,1,0,4,5,4,5,7,4,5,6,0,1,0,1,0,0
29,9514.35,2,4.882004458,6.977990294,0,0,0,1,0,0,0,0,1,0,1,4,5,5,8,4,6,6,6,1,0,0,0,0,0
77,26268.58,0,12.27728241,9.903990927,0,1,0,0,0,1,1,1,1,1,0,6,7,5,5,5,5,5,4,1,0,0,0,0,0
52,21000.61,2,8.284579203,8.901128259,0,1,0,1,1,1,0,0,1,1,0,6,5,7,5,6,5,5,7,1,0,0,0,0,1
82,45664.79,1,1.609325308,11.53924648,1,1,1,0,0,1,1,0,0,0,1,6,5,6,5,5,6,6,4,1,0,0,0,1,0
84,79393.63,10,2.376509223,9.403210739,0,1,0,1,0,1,0,1,0,1,1,4,4,5,6,4,5,6,6,0,0,0,1,0,0
66,116572.8,0,11.67107144,8.92613185,0,0,0,1,0,0,0,0,1,1,0,5,5,6,5,6,7,6,6,1,0,0,1,0,0
42,27380.15,1,25.55038197,12.84779981,0,1,0,1,0,0,0,1,1,1,1,7,6,7,5,7,5,5,5,0,0,0,0,0,0
67,78177.94,0,16.72537387,12.15570061,0,0,1,1,1,0,1,1,0,1,0,7,7,6,4,6,4,5,6,1,0,1,0,0,0
28,79775.67,1,6.955766017,8.730183974,0,0,0,1,0,0,1,0,1,0,0,6,5,7,4,4,6,6,7,1,0,1,0,0,0
40,100437.39,1,20.31446952,13.47526316,0,1,0,1,0,0,0,0,0,1,0,6,6,6,6,6,6,4,4,0,0,0,0,0,1
75,9267.97,1,12.17994263,13.55747919,0,1,0,0,1,0,0,1,0,1,1,5,5,5,5,7,5,5,4,0,0,0,0,0,0
72,47502.66,4,3.453443904,11.73060772,0,1,0,1,0,1,0,0,1,1,1,6,5,5,5,5,5,6,7,0,0,1,0,0,0
73,94903.08,1,14.52416667,9.927146707,0,0,0,1,1,0,0,0,1,0,0,6,5,6,5,6,6,4,6,1,0,0,0,0,1
59,83382.41,2,5.070551439,15.04128691,0,0,1,0,0,0,1,1,0,0,1,7,5,6,4,5,4,5,5,0,0,0,0,0,1
73,11464.33,3,12.30462572,9.142773531,1,0,0,1,0,1,0,1,1,1,1,4,5,5,6,5,3,6,7,0,0,0,0,1,0
41,52050.69,2,10.01241216,11.79444395,0,1,0,1,1,0,1,1,0,1,1,5,4,5,7,6,7,6,6,0,0,0,0,1,0
88,29720.95,4,4.261408572,14.03281402,0,1,0,1,0,1,1,1,0,1,0,5,6,6,6,6,7,6,7,1,0,1,0,0,0
35,30106.96,0,19.28013343,8.653938933,0,1,0,1,1,0,1,1,0,1,0,8,7,7,6,6,6,6,6,1,0,0,1,0,0
18,61967.75,0,9.958831629,12.35416052,0,0,0,1,1,0,1,0,1,0,1,5,5,4,5,5,5,5,5,1,0,0,0,0,1
63,18571.0,1,4.300271811,8.044259405,0,0,0,1,1,0,1,1,0,1,0,7,7,8,3,6,6,6,5,0,0,0,1,0,0
82,51397.01,8,5.045543619,9.306477855,0,1,1,1,1,0,0,0,0,1,1,5,5,5,6,6,3,4,4,1,0,0,1,0,0
66,117333.44,3,7.182441329,12.02079888,1,0,0,1,1,0,0,1,1,0,0,5,6,5,5,6,6,6,5,0,0,0,0,1,0
86,11999.43,1,11.07083425,8.301200914,0,1,0,0,1,0,0,1,1,0,1,6,6,6,7,5,5,5,6,0,0,0,0,0,0
20,30088.13,2,4.509329959,11.71398312,0,0,1,1,1,0,1,0,0,1,0,4,5,6,6,7,4,5,3,1,0,1,0,0,0
76,34415.0,1,2.162477942,10.9085806,0,1,0,1,0,0,1,0,1,1,1,5,5,6,6,5,6,5,7,0,0,1,0,0,0
29,82080.92,2,14.5222363,10.04784815,0,1,0,1,0,0,0,1,0,1,1,5,6,7,6,5,4,5,5,0,0,0,1,0,0
23,102905.68,1,1.424712099,8.034185681,0,1,0,1,0,0,0,1,0,0,0,6,6,5,4,7,5,5,6,0,0,0,0,0,1
55,16337.64,2,1.849371568,2.292587755,0,0,1,1,1,1,1,0,0,0,1,5,5,4,6,4,6,6,5,1,0,0,0,1,0
57,6959.92,2,6.526670837,13.03933816,0,0,0,1,1,0,0,0,0,0,0,5,5,5,5,5,6,6,5,0,0,0,0,1,0
30,106581.92,0,18.29218438,9.999338434,0,1,1,1,0,0,0,1,1,1,0,7,6,6,6,5,6,4,5,0,0,1,0,0,0
56,35504.27,1,11.06628519,9.588349767,0,1,0,1,0,0,1,0,0,0,0,5,5,6,5,6,5,5,5,0,0,0,0,0,0
83,1277.42,4,11.82576277,9.96958238,0,1,1,1,0,1,1,0,1,0,1,6,7,7,5,7,4,5,5,0,0,0,0,0,1
39,15045.78,0,12.23362353,7.560275883,0,0,1,1,0,0,1,0,0,1,1,6,5,6,5,6,4,7,5,1,0,0,0,1,0
52,78085.72,4,2.552193205,7.372127002,0,0,0,1,0,0,1,1,0,0,0,8,8,7,6,6,7,6,6,0,0,0,0,0,0
35,44287.84,0,21.87100089,9.032429129,0,1,0,1,1,1,1,0,0,1,0,6,5,6,6,6,5,6,4,0,0,0,0,1,0
54,44057.85,1,6.5443199,6.666141762,0,0,1,1,0,0,1,1,0,1,1,5,6,4,5,5,5,5,6,0,0,1,0,0,0
49,25048.77,2,14.98166868,12.2507651,0,0,1,1,0,0,1,0,1,1,1,5,4,4,4,5,4,4,5,1,0,0,0,0,0
87,56537.88,0,13.79138076,11.51744058,0,1,0,1,0,0,0,0,0,0,1,4,5,6,7,6,6,7,5,1,0,0,0,0,0
20,21058.64,0,8.734707597,12.92843595,0,1,0,0,1,0,1,1,0,0,0,6,6,6,7,4,7,7,6,1,0,0,0,0,1
88,63304.25,5,5.260793737,12.35525457,1,0,0,1,1,0,0,1,0,1,0,5,6,5,6,6,6,5,6,1,0,1,0,0,0
38,37130.15,1,3.810228199,11.54247891,0,0,0,1,0,1,0,1,0,0,1,6,5,7,7,3,6,5,4,1,0,0,1,0,0
43,38369.68,3,11.72200614,6.832060399,0,0,0,0,1,1,1,1,0,1,0,7,6,7,7,5,6,5,6,0,0,1,0,0,0
34,20283.95,3,4.304076015,14.4845473,1,1,0,1,0,1,1,0,0,0,0,5,5,6,4,6,5,5,6,0,1,0,0,0,1
44,23703.95,1,3.060553536,6.159072244,0,0,0,1,1,1,0,0,1,1,0,6,5,5,5,6,5,5,6,0,0,0,0,0,0
70,47658.67,1,6.549842666,13.03330701,1,1,1,1,1,1,0,1,0,0,1,5,5,6,5,6,6,6,6,1,0,0,0,0,0
49,49750.1,1,9.373705128,13.78711309,0,0,0,1,0,0,0,0,0,0,1,5,5,5,7,5,6,7,5,1,0,0,1,0,0
72,31203.12,2,8.397776839,13.22904885,0,0,0,1,1,0,1,1,0,1,1,3,3,3,5,7,4,2,4,0,0,0,1,0,0
41,33458.05,3,1.019306038,10.38784781,0,0,0,1,0,1,0,0,1,0,1,5,4,4,4,6,4,5,3,1,0,1,0,0,0
54,20719.7,0,6.864219377,13.34762525,0,0,0,1,1,1,1,1,0,0,0,3,4,5,5,5,4,5,5,0,0,0,0,0,1
49,39225.15,0,6.525380768,9.296558028,0,0,0,0,1,0,1,0,1,0,0,4,5,4,5,5,4,4,5,0,0,1,0,0,0
77,32659.08,2,16.08388872,6.736876666,1,1,0,1,0,0,1,0,1,0,1,5,4,4,5,6,4,4,6,0,0,0,0,0,1
35,13870.96,1,12.95969924,8.792014962,0,0,0,1,0,1,1,1,0,1,1,5,5,6,6,5,7,6,7,1,0,0,0,1,0
34,21101.14,8,12.18544178,8.190421561,0,0,1,1,1,1,1,0,0,1,1,4,4,5,4,7,3,5,5,0,0,0,0,0,1
43,49065.88,2,10.85865384,5.271292905,0,1,1,1,1,1,1,0,0,1,1,5,5,5,6,5,6,7,5,0,0,1,0,0,0
59,18081.88,2,15.34839938,7.033849177,0,1,0,1,1,1,1,1,0,1,1,6,6,6,6,6,5,6,5,1,0,0,0,0,1
58,45101.92,1,7.355635728,3.423741645,0,0,0,1,0,1,1,1,1,0,0,6,6,6,6,3,7,7,7,1,0,1,0,0,0
75,30450.19,3,5.705926395,13.24531173,0,0,0,1,0,0,1,1,0,1,0,7,6,6,5,5,6,7,8,1,0,0,0,0,1
63,54750.08,4,6.70301496,9.892901128,0,1,0,1,1,1,0,1,1,1,1,5,7,6,6,6,5,7,5,0,0,0,0,1,0
57,24095.07,0,7.367492072,8.278493187,0,1,1,1,1,0,1,1,1,0,1,5,5,6,4,6,5,5,5,0,0,1,0,0,0
63,53817.02,1,1.030630574,13.34913229,0,1,0,1,0,0,0,0,0,0,1,6,7,6,5,5,7,6,6,1,0,0,0,0,1
42,20733.74,0,6.735271694,7.83125489,0,1,0,1,1,0,0,0,0,1,0,6,6,6,6,6,5,7,7,0,0,0,0,0,1
37,36790.23,7,7.506056361,10.45355154,0,0,0,1,0,0,0,1,0,1,1,7,6,7,6,7,7,6,5,0,0,0,1,0,0
60,35949.37,4,20.51922799,5.80921457,0,0,1,1,0,0,1,1,1,0,0,4,4,4,7,5,5,4,6,1,0,1,0,0,0
38,73242.41,4,9.320973584,11.41757633,0,1,0,1,0,0,1,0,1,1,0,4,4,4,7,6,6,4,4,1,0,1,0,0,0
50,12802.32,4,7.387393996,7.819201487,0,0,0,1,1,1,0,1,0,0,0,6,6,6,8,5,7,5,7,0,1,0,0,0,1
85,20555.47,8,8.758613325,8.088434368,0,0,0,1,1,0,0,0,0,0,0,4,5,4,5,5,6,5,6,0,0,0,0,1,0
18,60956.22,0,6.289468375,11.05788928,1,1,1,1,0,1,0,0,0,0,1,8,6,6,6,5,7,7,7,1,0,0,0,0,0
37,27149.34,0,2.613920398,10.11721314,0,1,0,1,1,0,0,1,1,1,0,5,6,5,7,4,6,7,7,0,0,1,0,0,0
37,19533.5,1,11.29271486,11.64173568,0,1,0,1,1,1,0,1,0,1,0,5,4,6,6,6,4,6,4,1,0,0,0,0,1
74,102080.72,4,11.57257501,10.14600151,1,0,0,1,1,1,0,1,1,0,0,6,5,4,5,6,5,6,6,0,0,0,0,0,1
76,30434.99,8,15.02077659,11.30992672,0,0,0,1,0,1,0,1,0,0,0,4,4,5,7,6,6,5,3,1,0,1,0,0,0
62,10852.14,1,14.28406007,6.236748796,0,1,0,1,1,0,0,1,0,0,1,6,5,5,5,6,6,6,5,0,0,0,0,1,0
42,52352.24,3,4.759938908,7.219910689,0,1,0,1,1,1,0,0,1,0,1,5,5,5,6,6,4,4,5,1,0,0,0,0,0
81,57874.62,3,2.758173633,8.759756787,0,0,1,1,0,0,0,1,0,0,0,5,5,5,6,5,4,6,6,0,0,0,0,0,0
80,54587.66,3,7.441432103,14.60495207,0,0,0,1,1,0,1,0,0,1,1,5,5,6,4,6,5,5,6,1,0,1,0,0,0
50,14053.15,0,10.06145053,14.17602329,1,1,0,1,1,1,1,1,1,1,0,5,6,6,5,6,4,4,5,1,0,0,0,1,0
21,51419.56,2,16.37219797,8.11725589,0,0,1,1,0,0,1,1,1,1,0,6,6,6,7,5,5,6,6,0,0,0,0,0,0
41,20917.65,0,2.160066882,12.39190153,1,1,1,1,0,0,0,0,0,0,1,6,6,7,5,6,6,5,5,1,0,0,1,0,0
71,48597.98,4,1.871917709,10.84404672,1,1,0,1,1,1,0,0,1,1,1,6,5,5,5,6,6,6,5,1,0,0,0,1,0
45,34497.95,3,16.75283806,7.583070893,0,0,0,1,1,0,0,0,0,0,1,5,6,5,6,4,5,6,6,0,0,0,0,1,0
46,19080.13,2,20.16532013,11.02448303,0,0,1,1,0,0,1,0,0,1,1,6,5,6,5,5,6,6,5,1,0,0,0,0,0
58,21210.4,0,7.753271168,8.510124671,0,0,1,1,1,1,0,0,1,1,0,5,7,6,7,4,5,6,6,1,0,0,1,0,0
87,22484.19,0,3.663316236,14.5077828,0,1,0,1,1,1,0,0,1,0,0,4,5,5,7,4,6,6,5,1,0,0,0,1,0
18,38028.33,1,11.4488726,7.823397558,0,0,0,1,0,1,0,0,1,1,0,5,5,5,5,6,4,6,6,0,0,0,0,1,0
50,29940.45,0,8.315973557,7.065505359,0,1,1,1,1,0,0,0,0,1,0,5,6,5,5,6,5,6,5,1,0,0,1,0,0
31,104519.8,6,1.515290738,6.836041233,0,0,0,1,0,0,0,1,1,0,1,6,5,5,6,7,5,4,4,1,0,1,0,0,0
27,84597.17,3,9.324505434,8.407938599,1,0,0,1,0,0,1,1,0,0,1,5,5,5,6,5,5,5,5,0,0,0,0,0,1
44,29579.69,1,10.16298067,4.708283677,0,1,0,1,1,0,1,0,0,0,1,5,5,5,5,6,6,4,5,0,0,0,1,0,0
45,69222.79,3,6.215774391,15.42891992,0,0,0,1,1,0,0,0,1,1,1,5,5,6,6,6,6,5,5,1,0,0,0,0,1
33,76046.62,1,2.667736094,9.004832636,1,1,1,1,1,0,1,0,0,0,0,6,5,5,7,6,6,4,8,1,0,0,0,1,0
36,29759.61,0,10.68004106,6.802850752,0,1,0,1,0,1,1,1,0,1,0,6,6,5,8,6,7,7,6,1,0,1,0,0,0
47,73746.35,3,8.133269102,15.0321318,0,0,0,1,0,0,1,1,0,0,1,5,5,5,6,5,5,6,5,0,0,1,0,0,0
56,54109.79,0,1.789830613,7.276553998,0,0,0,0,1,0,1,1,0,1,0,6,6,6,5,4,5,5,4,1,0,1,0,0,0
81,34414.89,2,2.699998442,10.5336786,0,1,1,1,1,0,0,1,0,1,1,5,6,5,4,7,4,6,4,1,0,0,0,0,0
26,5920.06,4,2.661310881,12.56737024,0,0,1,1,1,1,0,0,1,1,1,6,6,7,5,5,5,5,6,0,0,0,0,0,0
33,46973.08,3,23.10105854,10.99110627,1,1,0,1,0,1,1,1,0,1,0,5,4,6,7,7,5,6,6,1,0,0,0,0,1
47,165151.02,0,6.267383901,11.17549194,1,0,0,1,0,0,0,0,0,0,1,3,4,3,4,6,4,4,5,1,0,0,0,1,0
61,5875.01,2,6.856207666,11.36888104,0,0,1,0,0,1,1,0,0,1,0,5,5,5,7,6,6,4,4,1,0,0,0,0,0
80,84805.71,1,13.72354614,14.21094097,0,1,1,1,0,0,0,1,0,1,0,6,7,5,6,4,7,7,4,0,0,0,0,1,0
75,14289.15,1,24.3036064,10.14631572,0,1,0,1,1,1,1,0,0,1,0,4,5,4,6,6,5,5,3,1,0,1,0,0,0
78,2488.36,0,6.027648047,7.446156322,0,0,1,1,0,1,0,1,1,0,1,5,5,6,5,6,4,4,5,0,0,0,1,0,0
75,10494.28,1,9.490754438,10.7481104,0,0,1,1,0,0,1,0,1,0,1,4,5,5,6,6,4,5,5,0,0,0,0,0,0
58,15537.16,0,9.727109482,11.6424418,0,0,0,1,1,1,1,0,0,1,1,6,7,6,4,6,5,5,4,1,0,0,0,0,1
46,40743.83,0,19.93726012,12.81300692,0,0,0,1,1,0,0,0,1,1,0,5,5,4,7,4,7,6,6,0,0,0,0,0,0
28,63963.83,4,1.662826246,6.784802038,0,0,0,1,1,0,0,0,0,0,0,6,5,5,7,6,7,5,6,1,0,0,1,0,0
43,78249.99,0,8.406444381,6.462473731,0,0,1,1,1,0,0,1,0,1,1,5,5,5,6,5,4,4,4,0,0,1,0,0,0
66,43551.35,1,2.405574983,9.082948983,0,0,0,1,1,0,0,1,0,0,1,4,3,5,5,4,5,4,5,0,0,1,0,0,0
84,48376.42,1,14.10031907,8.55142407,1,0,1,1,1,0,1,0,1,1,1,4,5,5,6,3,5,5,6,1,0,0,0,0,0
69,57730.91,1,4.186523762,8.943037777,0,0,1,1,0,0,0,0,0,0,0,5,5,6,6,5,5,5,7,0,0,0,1,0,0
20,30861.42,3,14.93006551,6.3246769,0,1,0,1,0,1,0,0,0,1,0,4,4,4,5,5,4,3,4,1,0,1,0,0,0
35,51510.02,2,17.34018575,12.55061484,0,1,1,1,0,1,0,1,1,1,1,5,4,5,6,6,6,4,5,1,0,0,0,0,1
88,7833.53,1,7.858862202,11.14280011,0,0,0,1,1,0,0,1,0,1,1,4,5,5,5,4,5,4,6,1,0,0,0,1,0
71,29709.19,0,8.482460246,10.58657312,0,0,0,1,0,1,1,0,0,0,1,5,6,5,5,5,6,4,5,0,0,0,0,0,1
86,37041.5,4,7.644184483,7.1113897,0,1,1,1,0,0,1,1,0,0,1,6,5,5,6,6,7,5,5,1,0,1,0,0,0
24,11638.79,4,13.82541752,10.41978703,1,1,0,1,0,0,0,0,0,0,0,5,5,6,4,7,5,4,4,0,0,0,0,0,1
76,8523.51,3,7.772523197,11.72281518,0,1,0,1,0,0,0,1,0,0,1,4,5,5,6,4,5,6,5,0,0,0,0,0,1
33,108059.11,5,24.77634001,11.31837362,0,0,0,1,1,0,1,1,0,1,0,5,5,5,6,6,6,5,7,1,0,0,0,0,1
79,56096.93,0,13.28713487,12.55721923,0,1,1,1,0,1,0,1,0,1,1,6,6,5,4,6,6,6,5,0,0,0,0,0,0
76,73422.83,1,6.403155881,10.25266403,0,0,0,1,1,1,0,1,1,0,1,6,6,5,5,6,4,5,5,0,0,0,0,0,1
24,66702.94,0,15.08846657,12.9605554,1,1,0,1,1,0,1,1,0,1,1,6,5,6,5,8,6,5,5,1,0,0,0,1,0
77,37670.96,1,8.785452901,7.789802026,0,0,1,1,0,1,0,0,1,1,1,4,3,5,8,4,4,4,5,0,0,0,0,0,1
62,79432.6,1,6.820250541,9.985414526,1,1,0,0,0,0,0,0,1,1,1,8,7,6,4,5,7,7,8,1,0,0,0,0,1
21,21786.91,0,3.319853958,9.777239043,0,0,1,0,1,1,1,1,1,1,1,5,5,5,5,6,4,6,7,0,0,0,0,0,1
39,52189.94,2,13.84769517,12.84477246,1,1,0,1,0,1,1,1,0,0,1,7,6,6,5,6,7,5,6,1,0,1,0,0,0
23,44610.48,4,16.15614223,8.965640601,1,1,1,1,0,0,1,1,1,0,1,6,5,4,6,7,6,4,4,1,0,1,0,0,0
87,53591.84,3,7.860641328,7.587447184,0,1,0,1,1,0,1,0,0,1,1,5,5,5,6,4,6,6,7,0,0,0,0,0,0
27,43976.9,0,6.805071944,12.57357797,0,0,0,1,0,0,0,0,1,0,0,6,5,5,4,7,6,6,4,1,0,1,0,0,0
60,19990.22,0,7.712199324,4.843884364,0,1,0,1,0,0,1,1,1,1,1,6,5,6,7,5,5,5,6,0,0,0,0,0,0
80,39181.25,3,5.402712746,10.38437058,0,1,0,1,1,0,0,0,0,1,0,5,4,4,7,6,5,6,5,0,0,0,0,1,0
56,25777.88,1,2.066037377,14.67675595,0,1,0,1,0,0,0,1,1,1,1,6,6,6,5,5,7,6,5,1,0,0,0,0,0
20,59418.66,2,3.752354376,9.8699522,0,1,1,1,0,1,0,1,1,0,1,6,5,5,3,7,5,5,6,1,0,0,1,0,0
39,38306.27,1,11.32652677,16.75470959,0,1,0,1,1,0,1,1,0,0,1,7,7,7,5,7,6,7,6,1,0,0,0,1,0
30,34393.76,3,17.96501147,8.763640466,0,0,0,0,0,1,1,0,0,1,1,4,5,4,8,5,5,6,4,1,0,0,1,0,0
47,37526.82,3,1.051188042,12.1859369,0,0,0,1,1,1,1,1,1,1,1,6,6,5,4,4,7,7,7,1,0,0,0,0,0
35,3050.98,6,13.63916478,8.242312444,0,0,0,1,0,1,1,0,0,1,0,5,5,6,7,6,7,7,7,0,0,0,0,1,0
66,6284.19,2,16.64092048,9.217002771,0,0,1,1,0,0,0,0,0,0,0,6,6,6,5,5,6,6,5,0,1,1,0,0,0
76,53247.58,2,1.042724425,9.75859429,0,0,0,1,1,1,1,0,0,0,1,6,7,5,6,5,7,7,5,0,0,0,0,1,0
70,25019.9,2,17.1001258,11.34236064,0,1,0,1,1,1,0,0,0,1,0,6,6,4,6,4,6,6,5,1,0,0,0,1,0
44,16301.48,0,2.779431223,9.415068375,0,0,1,1,0,0,0,0,0,0,0,4,5,5,4,6,4,5,3,0,0,0,0,0,0
73,12134.83,3,15.12166154,10.65731963,0,0,0,1,0,1,1,1,0,0,0,5,5,6,7,4,6,8,6,0,0,1,0,0,0
72,32396.94,0,2.661325529,7.011648779,0,0,1,1,0,1,0,0,1,0,1,6,5,6,5,6,5,6,6,0,0,0,1,0,0
42,88000.08,1,5.118556082,8.349506731,0,1,1,1,0,0,1,1,0,0,0,5,5,6,4,7,4,4,5,0,0,0,0,1,0
58,18406.73,0,7.217041327,9.299310376,0,1,0,1,0,0,1,0,0,1,0,7,8,6,6,5,6,6,6,0,0,0,0,1,0
68,7655.2,1,2.693860703,12.84944852,0,0,0,1,1,0,0,0,0,1,1,5,4,5,4,7,6,5,5,1,0,0,0,0,1
19,32102.68,8,6.441555523,5.430446293,0,0,0,1,1,0,0,1,1,1,0,6,6,6,5,6,6,6,7,0,0,0,1,0,0
79,49545.55,1,10.2452503,11.15775194,0,0,1,1,0,0,1,1,1,1,0,6,6,6,4,5,5,6,4,1,0,0,0,0,0
54,77423.32,5,15.18036042,8.127707725,1,0,0,1,1,1,0,0,0,1,1,5,6,4,5,5,5,4,5,0,0,1,0,0,0
19,27690.11,3,21.61213506,9.910027332,0,1,0,1,1,0,0,0,1,1,1,5,5,5,6,6,6,5,6,1,0,0,1,0,0
46,27219.87,2,4.576705489,13.29565706,0,0,0,1,0,0,1,0,1,0,1,6,6,6,6,4,4,7,7,0,0,1,0,0,0
63,21739.61,0,8.661116617,14.05990229,0,0,0,1,1,0,1,1,0,1,1,6,6,8,6,5,6,6,7,0,1,0,0,1,0
85,32951.46,0,23.68987753,17.60288873,1,1,1,0,0,1,0,1,0,1,1,5,6,6,4,7,5,4,5,1,0,1,0,0,0
64,19832.1,1,10.73057042,15.36169948,0,1,0,0,1,0,1,1,1,1,1,6,6,6,7,5,6,4,6,0,0,1,0,0,0
21,8979.6,1,9.46447702,10.89022868,1,1,0,1,1,0,0,0,0,0,0,5,6,7,8,3,6,4,5,0,0,1,0,0,0
18,47618.81,7,4.106981469,12.65695134,0,0,1,1,0,1,1,0,1,0,0,4,4,4,4,8,4,4,4,0,0,0,0,0,0
83,40031.03,4,2.851017432,14.74975124,0,0,1,1,0,1,0,0,0,0,1,7,6,6,6,6,7,5,5,0,0,0,0,0,1
33,74023.61,9,6.418130939,6.823241689,0,0,0,1,0,1,0,1,0,1,0,5,5,5,4,6,6,5,5,1,0,0,0,0,1
58,9134.48,1,17.56134872,11.20443812,0,1,0,1,1,0,1,0,0,1,1,6,6,6,6,6,5,6,5,1,0,0,1,0,0
24,22354.1,1,7.351090778,9.386659049,0,1,0,1,1,0,0,1,1,1,1,6,7,6,5,7,5,4,6,0,0,0,0,0,0
88,12146.64,1,5.867164261,8.244134358,0,0,0,0,0,0,0,0,1,0,0,5,5,5,7,6,5,6,5,0,0,0,0,0,1
40,3730.38,1,2.095488213,10.73059843,0,1,0,0,1,1,0,1,1,1,1,6,6,7,4,6,5,6,6,0,0,1,0,0,0
26,56143.59,0,3.312263064,7.415363166,0,1,0,1,0,0,0,0,1,0,1,6,5,5,4,7,5,5,5,0,0,0,0,0,1
70,22812.0,1,6.766267697,8.735591454,0,0,1,0,1,0,0,0,0,1,1,5,4,4,5,5,6,4,5,0,0,1,0,0,0
21,12908.78,2,2.542844079,7.781912069,0,0,1,1,1,1,0,1,1,1,1,7,7,5,5,4,7,7,4,0,0,0,0,1,0
75,18189.38,0,1.796607335,10.0345016,0,1,0,1,1,0,1,1,1,0,1,7,6,6,5,6,6,5,7,1,0,0,0,1,0
67,61039.69,0,1.921647847,8.247672688,0,0,0,1,0,0,1,0,0,1,1,5,4,5,5,4,6,5,5,1,0,1,0,0,0
29,60671.21,2,8.248755691,13.82901227,0,0,0,1,0,1,1,1,1,0,1,6,7,6,6,6,6,6,5,1,0,1,0,0,0
26,21393.98,4,21.77701838,13.62442766,0,0,0,1,0,1,1,0,1,1,0,5,5,5,4,6,6,4,6,1,0,0,1,0,0
38,31369.76,3,14.42671843,12.48448983,0,0,0,1,0,0,1,1,1,1,1,6,7,7,5,5,6,8,7,0,0,0,0,0,1
20,37741.16,8,16.11472911,9.961483356,0,0,0,1,0,0,0,0,0,0,0,8,8,7,6,5,8,5,6,1,0,0,1,0,0
60,27353.22,2,22.89696344,12.65398405,0,0,0,1,1,0,0,0,1,1,0,6,6,7,5,5,6,5,7,0,0,0,0,0,0
65,20872.03,1,9.273178876,6.672058888,0,1,1,1,0,0,0,0,0,1,1,6,5,4,5,6,6,4,4,1,0,0,0,1,0
36,87308.01,1,8.154668093,9.246170832,0,1,0,1,1,1,1,1,0,0,0,5,6,5,5,5,5,4,6,0,1,1,0,0,0
79,37198.61,3,7.775144828,8.294166484,1,0,0,1,1,0,1,0,0,1,1,6,6,5,6,4,7,6,7,1,0,0,0,0,0
68,28837.52,1,2.932159225,12.17182137,0,1,1,1,0,1,0,0,1,0,0,3,4,4,6,6,4,5,2,0,0,0,0,1,0
29,48675.51,3,10.25226518,4.586984142,0,0,0,1,1,1,0,0,0,0,1,6,6,6,5,5,7,5,5,0,0,0,0,0,1
87,53420.34,4,11.89492044,8.120857113,0,0,0,1,1,1,0,0,0,0,0,5,6,5,6,5,5,5,5,0,0,0,0,0,0
34,26175.68,1,8.210220142,11.19592754,0,0,1,1,0,0,0,1,1,0,1,4,4,5,4,6,4,5,4,1,0,0,0,1,0
22,84232.11,0,8.884543585,10.2831545,0,1,0,1,1,0,1,0,1,0,0,4,4,6,5,6,4,4,4,0,0,1,0,0,0
20,23660.7,5,6.577676916,11.64845286,0,0,0,1,0,0,0,1,0,1,1,5,6,7,8,6,5,5,6,0,0,0,1,0,0
33,45404.63,0,2.92969581,11.77757836,0,0,0,1,1,0,0,1,1,0,1,4,6,5,3,7,5,5,4,1,0,1,0,0,0
